structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean,R,A,S,vertex,mm_to_surf
4472,15,7145,CX,DTLv,"lateral group of nuclei, right, ventral division",1034173,77,84,99,19.3,-23.7,8.5,10021,12925.0,THAL,"lateral group of nuclei, ventral division",15.5,-9.0,12.0,0,
4472,15,7153,CX,DTLv,"lateral group of nuclei, right, ventral division",1036477,76,84,99,20.4,-23.6,8.5,10021,12925.0,THAL,"lateral group of nuclei, ventral division",16.5,-9.0,12.0,0,
4417,15,7161,CX,DTLv,"lateral group of nuclei, left, ventral division",1035172,111,77,102,-18.8,-27.3,17.0,10021,12925.0,THAL,"lateral group of nuclei, ventral division",-18.5,-12.0,19.0,0,
4247,12,7169,CX,PHG-l,"parahippocampal gyrus, right, lateral bank of gyrus",1036785,82,111,87,13.8,-11.7,-24.5,10021,,,,10.5,3.0,-15.0,0,
4298,12,7177,CX,GPe,"globus pallidus, external segment, right",1036720,78,87,84,18.0,-7.4,3.5,10021,12897.0,GP,"globus pallidus, external segment",14.5,6.0,9.0,0,
4164,16,7185,CX,FuG-cos,"fusiform gyrus, right, bank of cos",1042434,67,103,110,30.8,-36.2,-12.7,10021,4156.0,CTX,fusiform gyrus,25.5,-20.0,-7.0,23055,0.922143
4248,16,7193,CX,PHG-cos,"parahippocampal gyrus, right, bank of the cos",1042433,69,102,109,28.5,-35.1,-11.7,10021,,,,23.5,-19.0,-6.0,0,
4464,16,7106,CX,DTLd,"lateral group of nuclei, right, dorsal division",1034195,75,88,105,21.6,-30.3,4.4,10021,12924.0,THAL,"lateral group of nuclei, dorsal division",17.5,-15.0,8.0,0,
4464,16,7114,CX,DTLd,"lateral group of nuclei, right, dorsal division",1042460,77,88,105,19.4,-30.4,4.4,10021,12924.0,THAL,"lateral group of nuclei, dorsal division",15.5,-15.0,8.0,0,
4304,12,5691,CX,SptN,"septal nuclei, right",996329,90,76,82,4.4,-5.1,16.2,10021,,,,2.5,8.0,20.0,0,
4363,13,7049,CX,CeA,"central nucleus, right",1021896,71,96,92,26.0,-16.4,-6.3,10021,4359.0,AMYG,central nucleus,21.5,-2.0,0.0,0,
4537,13,7027,CX,Pa,"paraventricular nuclei, right of thalamus, right",1021810,93,88,94,1.3,-18.7,3.3,10021,,,,-0.5,-4.0,8.0,0,
4395,13,7035,CX,DTA,"anterior group of nuclei, left",1021816,93,81,92,1.2,-16.2,11.3,10021,12920.0,THAL,anterior group of nuclei,-0.5,-2.0,15.0,0,
4417,13,7043,CX,DTLv,"lateral group of nuclei, left, ventral division",1021817,97,81,93,-3.2,-17.4,11.4,10021,12925.0,THAL,"lateral group of nuclei, ventral division",-4.5,-3.0,15.0,0,
4455,13,7051,CX,DTM,"medial group of nuclei, right",1021811,90,85,95,4.7,-19.6,6.9,10021,12927.0,THAL,medial group of nuclei,2.5,-5.0,11.0,0,
4534,13,7059,CX,Pa,"paraventricular nuclei, left of thalamus, left",1021983,92,88,94,2.4,-18.6,3.3,10021,,,,0.5,-4.0,8.0,0,
4507,13,7067,CX,ZI,"zona incerta, left",1020675,99,91,95,-5.4,-20.0,-0.2,10021,4504.0,THAL,ventral thalamus,-6.5,-5.0,5.0,0,
9074,13,7075,CX,SNC,"substantia nigra, pars compacta, left",1020673,105,98,94,-12.0,-19.3,-8.5,10021,9072.0,VTA_SN,substantia nigra,-12.5,-4.0,-2.0,0,
4400,13,7083,CX,DTM,"medial group of nuclei, left",1021984,93,84,93,1.3,-17.4,7.9,10021,12927.0,THAL,medial group of nuclei,-0.5,-3.0,12.0,0,
4518,13,7091,CX,Sb,"subthalamic nucleus, left",1020674,102,91,95,-8.7,-20.0,-0.2,10021,,,,-9.5,-5.0,5.0,0,
9078,13,7099,CX,SNR,"substantia nigra, pars reticulata, right",1020672,81,99,92,14.9,-16.7,-9.8,10021,9072.0,VTA_SN,substantia nigra,11.5,-2.0,-3.0,0,
4264,13,7073,CX,CA2,"CA2 field, right",1025580,70,103,91,27.2,-15.6,-14.6,10021,12893.0,HIPP,CA2 field,22.5,-1.0,-7.0,0,
4266,13,7081,CX,CA4,"CA4 field, right",1025582,70,106,91,27.2,-15.7,-18.2,10021,12895.0,HIPP,CA4 field,22.5,-1.0,-10.0,0,
4367,13,7089,CX,COMA,"cortico-medial group, left",1025948,116,96,93,-24.4,-18.3,-6.3,10021,4366.0,AMYG,cortico-medial group,-23.5,-3.0,0.0,0,
4360,13,7097,CX,CeA,"central nucleus, left",1025957,118,97,92,-26.6,-17.3,-7.5,10021,4359.0,AMYG,central nucleus,-25.5,-2.0,-1.0,0,
4256,13,7010,CX,CA3,"CA3 field, left",1029979,117,102,92,-25.5,-17.5,-13.4,10021,12894.0,HIPP,CA3 field,-24.5,-2.0,-6.0,0,
4299,13,7018,CX,GPi,"globus pallidus, internal segment, right",1034816,76,90,93,20.4,-17.3,0.9,10021,12898.0,GP,"globus pallidus, internal segment",16.5,-3.0,6.0,0,
4512,13,7034,CX,R,"reticular nucleus of thalamus, right",1021809,84,81,93,11.3,-17.1,11.4,10021,4504.0,THAL,ventral thalamus,8.5,-3.0,15.0,0,
4573,13,7042,CX,PVH,"paraventricular nucleus of the hypothalamus, left",1034023,93,86,94,1.3,-18.6,5.6,10021,12905.0,HYPO,paraventricular nucleus of the hypothalamus,-0.5,-4.0,10.0,0,
13005,13,7050,CX,LHM,"lateral hypothalamic area, mammillary region, left",1020687,102,96,94,-8.7,-19.2,-6.1,10021,13004.0,HYPO,"lateral hypothalamic area, mammillary region",-9.5,-4.0,0.0,0,
4604,13,7058,CX,PVH,"paraventricular nucleus of the hypothalamus, right",1035504,91,84,95,3.5,-19.6,8.1,10021,12905.0,HYPO,paraventricular nucleus of the hypothalamus,1.5,-5.0,12.0,0,
13006,13,7066,CX,LHM,"lateral hypothalamic area, mammillary region, right",1020688,84,95,93,11.5,-17.7,-5.0,10021,13004.0,HYPO,"lateral hypothalamic area, mammillary region",8.5,-3.0,1.0,0,
4671,13,7074,CX,MB,"mammillary body, left",1023598,103,98,94,-9.8,-19.3,-8.5,10021,12909.0,HYPO,mammillary body,-10.5,-4.0,-2.0,0,
4679,13,7082,CX,PHA,"posterior hypothalamic area, left",1020689,98,95,95,-4.2,-20.1,-4.9,10021,12910.0,HYPO,posterior hypothalamic area,-5.5,-5.0,1.0,0,
4685,13,7090,CX,MB,"mammillary body, right",1020662,107,104,92,-14.2,-17.4,-15.8,10021,12909.0,HYPO,mammillary body,-14.5,-2.0,-8.0,0,
4693,13,7098,CX,PHA,"posterior hypothalamic area, right",1020690,87,91,94,8.1,-18.7,-0.2,10021,12910.0,HYPO,posterior hypothalamic area,5.5,-4.0,5.0,0,
4450,13,7011,CX,DTA,"anterior group of nuclei, right",1021807,90,79,92,4.6,-16.1,13.7,10021,12920.0,THAL,anterior group of nuclei,2.5,-2.0,17.0,0,
4260,13,7009,CX,S,"subiculum, right",1026201,75,110,91,21.7,-15.9,-22.9,10021,12896.0,HIPP,subiculum,17.5,-1.0,-14.0,0,
4263,13,7017,CX,CA1,"CA1 field, right",1025579,75,104,91,21.6,-15.7,-15.8,10021,12892.0,HIPP,CA1 field,17.5,-1.0,-8.0,0,
4285,13,7025,CX,TCd,"tail of caudate nucleus, right",1025471,64,105,91,33.9,-15.5,-17.0,10021,12901.0,STR,tail of the caudate nucleus,28.5,-1.0,-9.0,0,
4346,13,7033,CX,BLA,"basolateral nucleus, right",1023623,71,98,91,26.0,-15.4,-8.8,10021,4341.0,AMYG,basolateral nucleus,21.5,-1.0,-2.0,0,
4355,13,7041,CX,BMA,"basomedial nucleus, right",1023622,70,98,91,27.2,-15.4,-8.8,10021,4350.0,AMYG,basomedial nucleus,22.5,-1.0,-2.0,0,
4371,13,7057,CX,COMA,"cortico-medial group, right",1025424,71,99,91,26.0,-15.4,-9.9,10021,4366.0,AMYG,cortico-medial group,21.5,-1.0,-3.0,0,
4143,9,11281,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1283581,149,106,137,-58.0,-46.0,3.0,12876,4140.0,CTX,middle temporal gyrus,-58.0,-29.0,-16.0,8797,-2.819999
4151,9,11305,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1283601,152,128,137,-61.0,-46.0,-19.0,12876,4147.0,CTX,inferior temporal gyrus,-61.0,-29.0,-38.0,21652,-1.594487
4149,9,11289,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",1283603,143,126,137,-52.0,-46.0,-17.0,12876,4147.0,CTX,inferior temporal gyrus,-52.0,-29.0,-36.0,22396,-0.524715
4142,8,11335,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1279507,151,108,127,-60.0,-36.0,1.0,12876,4140.0,CTX,middle temporal gyrus,-60.0,-19.0,-18.0,8945,0.334586
4135,8,11319,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1283331,160,100,127,-69.0,-36.0,9.0,12876,4133.0,CTX,superior temporal gyrus,-69.0,-19.0,-10.0,9496,0.210312
4143,7,11263,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1284160,149,128,110,-58.0,-19.0,-19.0,12876,4140.0,CTX,middle temporal gyrus,-58.0,-2.0,-38.0,21450,-1.010021
4273,6,11326,CX,SIG,"short insular gyri, left",1280038,134,96,99,-43.0,-8.0,13.0,12876,4272.0,CTX,short insular gyri,-43.0,9.0,-6.0,10427,-0.309939
4270,6,11318,CX,LIG,"long insular gyri, left",1280037,132,104,100,-41.0,-9.0,5.0,12876,4269.0,CTX,long insular gyri,-41.0,8.0,-14.0,10332,0.110973
4178,6,11310,CX,PLP,"planum polare, left",1284515,150,104,99,-59.0,-8.0,5.0,12876,4177.0,CTX,planum polare,-59.0,9.0,-14.0,31573,-0.061508
4135,6,11302,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1280036,158,105,99,-67.0,-8.0,4.0,12876,4133.0,CTX,superior temporal gyrus,-67.0,9.0,-15.0,31737,0.516226
4089,6,11286,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",1280041,159,86,99,-68.0,-8.0,23.0,12876,4085.0,CTX,postcentral gyrus,-68.0,9.0,4.0,17770,1.061633
4280,4,11278,CX,HCd,"head of caudate nucleus, left",1275919,104,100,74,-13.0,17.0,9.0,12876,12900.0,STR,head of the caudate nucleus,-13.0,34.0,-10.0,0,
4901,4,11262,CX,IRoG,"inferior rostral gyrus, left",1275894,95,118,75,-4.0,16.0,-9.0,12876,4900.0,CTX,inferior rostral gyrus,-4.0,33.0,-28.0,19841,1.077826
4291,4,11254,CX,Acb,"nucleus accumbens, left",1273712,103,117,75,-12.0,16.0,-8.0,12876,4290.0,STR,nucleus accumbens,-12.0,33.0,-27.0,0,
4288,4,11341,CX,Pu,"putamen, left",1273711,114,110,74,-23.0,17.0,-1.0,12876,4287.0,STR,putamen,-23.0,34.0,-20.0,0,
4114,9,11265,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",1283526,147,80,138,-56.0,-47.0,29.0,12876,4111.0,CTX,angular gyrus,-56.0,-30.0,10.0,8622,0.706989
4121,9,11296,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1283467,97,59,137,-6.0,-46.0,50.0,12876,4118.0,CTX,precuneus,-6.0,-29.0,31.0,3560,0.318085
4120,9,11288,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1283468,101,50,137,-10.0,-46.0,59.0,12876,4118.0,CTX,precuneus,-10.0,-29.0,40.0,3518,-0.153873
4090,9,11280,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1283469,111,41,137,-20.0,-46.0,68.0,12876,4085.0,CTX,postcentral gyrus,-20.0,-29.0,49.0,3536,-1.05723
4099,9,11328,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1283492,122,64,138,-31.0,-47.0,45.0,12876,4096.0,CTX,superior parietal lobule,-31.0,-30.0,26.0,14519,1.304249
4113,9,11320,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1283486,135,61,138,-44.0,-47.0,48.0,12876,4111.0,CTX,angular gyrus,-44.0,-30.0,29.0,6888,0.208562
4230,9,11336,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1283510,94,72,137,-3.0,-46.0,37.0,12876,4228.0,CTX,"cingulate gyrus, parietal part",-3.0,-29.0,18.0,3651,0.20422
4106,8,11303,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",1279525,137,66,126,-46.0,-35.0,43.0,12876,4104.0,CTX,supramarginal gyrus,-46.0,-18.0,24.0,7332,0.345217
4090,8,11295,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1279524,123,70,126,-32.0,-35.0,39.0,12876,4085.0,CTX,postcentral gyrus,-32.0,-18.0,20.0,7034,-0.050546
4158,8,11272,CX,FuG-its,"fusiform gyrus, left, bank of the its",1279552,137,142,127,-46.0,-36.0,-33.0,12876,4156.0,CTX,fusiform gyrus,-46.0,-19.0,-52.0,22752,1.494546
4072,7,11261,CX,PCLa,"paracentral lobule, anterior part, left",1280393,96,37,111,-5.0,-20.0,72.0,12876,4071.0,CTX,"paracentral lobule, anterior part",-5.0,-3.0,53.0,4587,-0.203607
4013,7,11245,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",1279775,104,36,111,-13.0,-20.0,73.0,12876,4010.0,CTX,precentral gyrus,-13.0,-3.0,54.0,6212,-0.891929
4158,7,11222,CX,FuG-its,"fusiform gyrus, left, bank of the its",1279887,138,143,110,-47.0,-19.0,-34.0,12876,4156.0,CTX,fusiform gyrus,-47.0,-2.0,-53.0,22419,0.607224
4151,7,11214,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1279885,144,135,110,-53.0,-19.0,-26.0,12876,4147.0,CTX,inferior temporal gyrus,-53.0,-2.0,-45.0,21845,0.273929
4087,7,11198,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",1279799,133,54,111,-42.0,-20.0,55.0,12876,4085.0,CTX,postcentral gyrus,-42.0,-3.0,36.0,7959,0.921955
4015,6,11244,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",1279336,120,50,100,-29.0,-9.0,59.0,12876,4010.0,CTX,precentral gyrus,-29.0,8.0,40.0,5840,0.860475
4136,6,11197,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1279541,156,125,99,-65.0,-8.0,-16.0,12876,4133.0,CTX,superior temporal gyrus,-65.0,9.0,-35.0,31922,1.554586
4178,5,11204,CX,PLP,"planum polare, left",1275913,138,123,88,-47.0,3.0,-14.0,12876,4177.0,CTX,planum polare,-47.0,20.0,-33.0,31079,-1.147854
4135,5,11180,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",1275916,154,116,88,-63.0,3.0,-7.0,12876,4133.0,CTX,superior temporal gyrus,-63.0,20.0,-26.0,31567,0.970909
4088,6,11189,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",1279382,156,68,99,-65.0,-8.0,41.0,12876,4085.0,CTX,postcentral gyrus,-65.0,9.0,22.0,17866,0.666142
4087,6,11181,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",1280014,152,71,99,-61.0,-8.0,38.0,12876,4085.0,CTX,postcentral gyrus,-61.0,9.0,19.0,17938,-1.29675
4113,11,11129,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1270316,123,54,160,-32.0,-69.0,55.0,12876,4111.0,CTX,angular gyrus,-32.0,-52.0,36.0,13744,0.797928
4099,11,11121,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1270315,120,53,160,-29.0,-69.0,56.0,12876,4096.0,CTX,superior parietal lobule,-29.0,-52.0,37.0,14302,0.186802
4143,10,11097,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1270696,146,97,148,-55.0,-57.0,12.0,12876,4140.0,CTX,middle temporal gyrus,-55.0,-40.0,-7.0,15875,0.302129
4230,10,11088,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1270784,96,73,146,-5.0,-55.0,36.0,12876,4228.0,CTX,"cingulate gyrus, parietal part",-5.0,-38.0,17.0,3376,0.852047
4120,10,11072,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1270788,97,60,146,-6.0,-55.0,49.0,12876,4118.0,CTX,precuneus,-6.0,-38.0,30.0,13091,-0.344003
4113,10,11112,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",1269851,127,58,147,-36.0,-56.0,51.0,12876,4111.0,CTX,angular gyrus,-36.0,-39.0,32.0,13802,-0.670622
4099,10,11104,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1270106,120,44,146,-29.0,-55.0,65.0,12876,4096.0,CTX,superior parietal lobule,-29.0,-38.0,46.0,14787,-0.024162
4201,10,11144,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",1270773,125,118,147,-34.0,-56.0,-9.0,12876,4198.0,CTX,occipito-temporal gyrus,-34.0,-39.0,-28.0,23047,0.766701
4193,10,11277,CX,LiG-pest,"lingual gyrus, left, peristriate",1270774,123,115,147,-32.0,-56.0,-6.0,12876,4191.0,CTX,lingual gyrus,-32.0,-39.0,-25.0,24671,-0.624911
4186,10,11120,CX,Cun-pest,"cuneus, left, peristriate",1270777,106,92,146,-15.0,-55.0,17.0,12876,4184.0,CTX,cuneus,-15.0,-38.0,-2.0,26050,-1.115976
4200,10,11276,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",1270766,140,121,147,-49.0,-56.0,-12.0,12876,4198.0,CTX,occipito-temporal gyrus,-49.0,-39.0,-31.0,24143,0.483161
4121,11,11150,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1270313,100,77,159,-9.0,-68.0,32.0,12876,4118.0,CTX,precuneus,-9.0,-51.0,13.0,13208,-1.406807
4121,11,11142,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1270312,102,79,159,-11.0,-68.0,30.0,12876,4118.0,CTX,precuneus,-11.0,-51.0,11.0,13206,-1.386734
4120,11,11134,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",1270311,97,50,159,-6.0,-68.0,59.0,12876,4118.0,CTX,precuneus,-6.0,-51.0,40.0,12557,1.399722
4186,11,11095,CX,Cun-pest,"cuneus, left, peristriate",1270321,112,88,159,-21.0,-68.0,21.0,12876,4184.0,CTX,cuneus,-21.0,-51.0,2.0,25860,0.520076
4194,11,11087,CX,LiG-str,"lingual gyrus, left, striate",1270325,100,110,160,-9.0,-69.0,-1.0,12876,4191.0,CTX,lingual gyrus,-9.0,-52.0,-20.0,25063,-1.731732
4193,11,11079,CX,LiG-pest,"lingual gyrus, left, peristriate",1270887,110,103,160,-19.0,-69.0,6.0,12876,4191.0,CTX,lingual gyrus,-19.0,-52.0,-13.0,24737,-0.308452
4187,11,11071,CX,Cun-str,"cuneus, left, striate",1270322,109,95,159,-18.0,-68.0,14.0,12876,4184.0,CTX,cuneus,-18.0,-51.0,-5.0,25430,-0.696065
4186,11,11063,CX,Cun-pest,"cuneus, left, peristriate",1270320,113,89,159,-22.0,-68.0,20.0,12876,4184.0,CTX,cuneus,-22.0,-51.0,1.0,25889,0.203905
4214,11,11151,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",1270794,145,82,161,-54.0,-70.0,27.0,12876,4212.0,CTX,superior occipital gyrus,-54.0,-53.0,8.0,15572,0.045062
4207,11,11143,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",1270796,152,110,162,-61.0,-71.0,-1.0,12876,4205.0,CTX,inferior occipital gyrus,-61.0,-54.0,-20.0,23422,1.113296
4014,5,11149,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",1270925,154,99,88,-63.0,3.0,10.0,12876,4010.0,CTX,precentral gyrus,-63.0,20.0,-9.0,18928,1.905792
4224,4,11116,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1269857,94,85,74,-3.0,17.0,24.0,12876,4221.0,CTX,"cingulate gyrus, frontal part",-3.0,34.0,5.0,2955,-0.567969
4223,4,11108,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1269856,95,66,74,-4.0,17.0,43.0,12876,4221.0,CTX,"cingulate gyrus, frontal part",-4.0,34.0,24.0,2187,-0.70401
4023,4,11100,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1269855,95,43,74,-4.0,17.0,66.0,12876,4021.0,CTX,superior frontal gyrus,-4.0,34.0,47.0,5020,2.157431
4031,4,11140,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1270067,138,57,74,-47.0,17.0,52.0,12876,4028.0,CTX,middle frontal gyrus,-47.0,34.0,33.0,30733,0.656589
4030,4,11132,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1270066,116,60,74,-25.0,17.0,49.0,12876,4028.0,CTX,middle frontal gyrus,-25.0,34.0,30.0,30342,0.279277
4905,4,11077,CX,TP-m,"temporal pole, left, medial aspect",1270352,119,152,75,-28.0,16.0,-43.0,12876,4174.0,CTX,temporal pole,-28.0,33.0,-62.0,21663,-0.602366
4904,4,11069,CX,TP-i,"temporal pole, left, inferior aspect",1270353,137,149,75,-46.0,16.0,-40.0,12876,4174.0,CTX,temporal pole,-46.0,33.0,-59.0,31674,1.668477
4903,4,11061,CX,TP-s,"temporal pole, left, superior aspect",1270351,123,136,75,-32.0,16.0,-27.0,12876,4174.0,CTX,temporal pole,-32.0,33.0,-46.0,31116,0.157221
4224,3,11068,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,96,92,63,-5.0,28.0,17.0,12876,4221.0,CTX,"cingulate gyrus, frontal part",-5.0,45.0,-2.0,3176,-1.059934
4224,3,10997,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,95,92,63,-4.0,28.0,17.0,12876,4221.0,CTX,"cingulate gyrus, frontal part",-4.0,45.0,-2.0,3156,-0.288121
4039,2,10965,CX,trIFG,"inferior frontal gyrus, triangular part, left",1266555,128,113,44,-37.0,47.0,-4.0,12876,4035.0,CTX,inferior frontal gyrus,-37.0,64.0,-23.0,11694,-0.871142
4048,2,10996,CX,GRe,"gyrus rectus, left",1266592,96,138,44,-5.0,47.0,-29.0,12876,4047.0,CTX,gyrus rectus,-5.0,64.0,-48.0,21166,1.56538
4024,2,11084,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1266482,116,58,47,-25.0,44.0,51.0,12876,4021.0,CTX,superior frontal gyrus,-25.0,61.0,32.0,29446,0.524789
4030,2,10988,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1266483,133,69,46,-42.0,45.0,40.0,12876,4028.0,CTX,middle frontal gyrus,-42.0,62.0,21.0,29927,2.238181
4051,3,11053,CX,MOrG,"medial orbital gyrus, left",1265850,102,133,59,-11.0,32.0,-24.0,12876,4050.0,CTX,medial orbital gyrus,-11.0,49.0,-43.0,20988,0.518476
4051,4,11148,CX,MOrG,"medial orbital gyrus, left",1270348,115,135,75,-24.0,16.0,-26.0,12876,4050.0,CTX,medial orbital gyrus,-24.0,33.0,-45.0,20433,0.076032
9677,92,14673,BS,Sp5,"spinal trigeminal nucleus, left",1331852,96,171,133,-5.0,-42.0,-62.0,12876,,,,-5.0,-25.0,-81.0,0,
9677,92,14665,BS,Sp5,"spinal trigeminal nucleus, left",1330545,96,168,133,-5.0,-42.0,-59.0,12876,,,,-5.0,-25.0,-78.0,0,
9598,92,14585,BS,GiRt,"gigantocellular group, left",1335725,93,166,126,-2.0,-35.0,-57.0,12876,,,,-2.0,-18.0,-76.0,0,
9677,92,14577,BS,Sp5,"spinal trigeminal nucleus, left",1324449,96,164,129,-5.0,-38.0,-55.0,12876,,,,-5.0,-21.0,-74.0,0,
9543,92,14545,BS,Cu,"cuneate nucleus, left",1335494,96,164,128,-5.0,-37.0,-55.0,12876,,,,-5.0,-20.0,-74.0,0,
9614,92,14450,BS,LMRt,"lateral medullary reticular group, left",1333227,98,162,127,-7.0,-36.0,-53.0,12876,,,,-7.0,-19.0,-72.0,0,
9698,92,14579,BS,8Ve,"vestibular nuclei, left",1333011,97,161,131,-6.0,-40.0,-52.0,12876,,,,-6.0,-23.0,-71.0,0,
9677,92,14513,BS,Sp5,"spinal trigeminal nucleus, left",1324175,97,162,128,-6.0,-37.0,-53.0,12876,,,,-6.0,-20.0,-72.0,0,
9642,92,14505,BS,RaM,raphe nuclei of medulla,1332341,91,161,128,0.0,-37.0,-52.0,12876,,,,0.0,-20.0,-71.0,0,
9598,92,14497,BS,GiRt,"gigantocellular group, left",1330195,93,162,128,-2.0,-37.0,-53.0,12876,,,,-2.0,-20.0,-72.0,0,
9561,92,14489,BS,IO,"inferior olivary complex, left",1325705,96,163,124,-5.0,-33.0,-54.0,12876,,,,-5.0,-16.0,-73.0,0,
9520,92,14481,BS,Arc,"arcuate nucleus of medulla, left",1328329,92,163,121,-1.0,-30.0,-54.0,12876,,,,-1.0,-13.0,-73.0,0,
9561,92,14363,BS,IO,"inferior olivary complex, left",1329708,95,158,123,-4.0,-32.0,-49.0,12876,,,,-4.0,-15.0,-68.0,0,
9642,92,14355,BS,RaM,raphe nuclei of medulla,1330385,91,155,128,0.0,-37.0,-46.0,12876,,,,0.0,-20.0,-65.0,0,
9520,92,14442,BS,Arc,"arcuate nucleus of medulla, left",1329236,91,162,119,0.0,-28.0,-53.0,12876,,,,0.0,-11.0,-72.0,0,
9492,92,14410,BS,Pn,"pontine nuclei, left",1330214,92,164,114,-1.0,-23.0,-55.0,12876,,,,-1.0,-6.0,-74.0,0,
9698,91,14370,BS,8Ve,"vestibular nuclei, left",1320181,98,147,124,-7.0,-33.0,-38.0,12876,,,,-7.0,-16.0,-57.0,0,
9492,91,14362,BS,Pn,"pontine nuclei, left",1310774,95,151,115,-4.0,-24.0,-42.0,12876,,,,-4.0,-7.0,-61.0,0,
9161,91,14547,BS,PRF,"pontine reticular formation, left",1317393,93,148,121,-2.0,-30.0,-39.0,12876,,,,-2.0,-13.0,-58.0,0,
9492,91,14322,BS,Pn,"pontine nuclei, left",1311360,98,142,114,-7.0,-23.0,-33.0,12876,,,,-7.0,-6.0,-52.0,0,
9146,91,14298,BS,LPB,"lateral parabrachial nucleus, left",1317831,102,137,126,-11.0,-35.0,-28.0,12876,,,,-11.0,-18.0,-47.0,0,
9022,91,14345,BS,SubCn,"subcuneiform nucleus, left",1313924,101,131,121,-10.0,-30.0,-22.0,12876,,,,-10.0,-13.0,-41.0,0,
9492,91,14329,BS,Pn,"pontine nuclei, left",1310458,97,137,110,-6.0,-19.0,-28.0,12876,,,,-6.0,-2.0,-47.0,0,
9074,91,14305,BS,SNC,"substantia nigra, pars compacta, left",1313750,100,134,117,-9.0,-26.0,-25.0,12876,9072.0,VTA_SN,substantia nigra,-9.0,-9.0,-44.0,0,
9067,91,14297,BS,VTA,"ventral tegmental area, left",1314370,96,133,118,-5.0,-27.0,-24.0,12876,9067.0,VTA_SN,"ventral tegmental area, left",-5.0,-10.0,-43.0,0,
4524,7,14026,CX,Hl,"lateral habenular nucleus, left",1273598,92,104,111,-1.0,-20.0,5.0,12876,,,,-1.0,-3.0,-14.0,0,
4523,7,14018,CX,Hm,"medial habenular nucleus, left",1273619,90,105,111,1.0,-20.0,4.0,12876,,,,1.0,-3.0,-15.0,0,
4507,7,13986,CX,ZI,"zona incerta, left",1273499,117,109,111,-26.0,-20.0,0.0,12876,4504.0,THAL,ventral thalamus,-26.0,-3.0,-19.0,0,
